"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.458967182E2;5.093430481E1;7.408798311E0;2.690598139E2;8.314669132E-1;1.195936813E2;8.010703278E1;0.000000000E0
2.469199677E2;5.093430310E1;7.408798224E0;2.688476526E2;7.743996382E-1;1.218906708E2;8.039048004E1;0.000000000E0
2.479199943E2;5.093429643E1;7.408797308E0;2.685914153E2;7.375856042E-1;2.764281921E2;4.900000095E0;0.000000000E0
2.488891620E2;5.093428716E1;7.408795685E0;2.691154471E2;8.975309730E-1;4.525398254E1;4.900000095E0;0.000000000E0
2.499230167E2;5.093427607E1;7.408793123E0;2.688332322E2;7.868795991E-1;5.249977493E1;4.900000095E0;0.000000000E0
2.508896864E2;5.093426730E1;7.408791758E0;2.680669510E2;7.257207632E-1;1.288418732E2;4.900000095E0;0.000000000E0
2.519023052E2;5.093426287E1;7.408788978E0;2.671037488E2;9.418917894E-1;3.298232117E2;8.100621033E1;0.000000000E0
2.528857078E2;5.093425952E1;7.408787285E0;2.661935569E2;1.121095181E0;2.337176666E2;8.036084747E1;0.000000000E0
2.538809838E2;5.093425679E1;7.408785788E0;2.655337322E2;9.995273352E-1;2.306060486E2;8.107612610E1;0.000000000E0
2.548851698E2;5.093425591E1;7.408784948E0;2.648384796E2;1.182136059E0;1.536638489E2;8.190754700E1;0.000000000E0
2.558859104E2;5.093425396E1;7.408783179E0;2.643545599E2;1.623159170E0;2.181777954E2;4.900000095E0;0.000000000E0
2.568856354E2;5.093425138E1;7.408781281E0;2.621432220E2;1.663154244E0;2.198354492E2;8.146609497E1;0.000000000E0
2.578876495E2;5.093424798E1;7.408774623E0;2.602379159E2;1.419753790E0;2.209358826E2;4.900000095E0;0.000000000E0
2.588918239E2;5.093424309E1;7.408766515E0;2.589706999E2;1.351415038E0;2.096472778E2;8.046764374E1;0.000000000E0
