"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
6.694310937E0;6.035199642E0;3.925999999E-1;4.414999783E-1
6.714162500E0;5.816999912E0;-2.182499886E0;7.695999742E-1
6.734015625E0;3.812399864E0;-4.683199883E0;3.084000051E-1
6.753868750E0;2.302999973E0;-6.168600082E0;-9.953100204E0
6.773720312E0;4.745999873E-1;-6.197899818E0;-1.179099941E1
6.793573437E0;1.393899918E0;-3.458999872E0;-1.751799941E0
6.813426562E0;2.314800024E0;1.888999939E-1;9.164999723E-1
6.833279687E0;7.003999949E-1;2.494599819E0;1.413100004E0
6.853134375E0;-1.028399944E0;2.213299990E0;4.141999781E-1
6.872985937E0;-6.135999560E-1;-1.721199989E0;-2.238299847E0
6.892837500E0;5.150000006E-2;-1.720199943E0;-2.579999864E-1
6.912689062E0;-1.051800013E0;4.830999970E-1;1.806999922E0
6.932542187E0;-2.151599884E0;1.571900010E0;2.514899969E0
6.952393750E0;-1.980499983E0;1.122099996E0;1.932699919E0
6.972246875E0;-2.509199858E0;-1.476999968E-1;3.010999858E-1
6.992100000E0;-3.180899858E0;-1.733599901E0;-4.175399780E0
7.011951562E0;-3.200099945E0;-1.630599976E0;-1.708899975E0
7.031804687E0;-3.248799801E0;-1.479499936E0;1.037599921E0
7.051659375E0;-2.666299820E0;-1.699499965E0;1.846499920E0
7.071510937E0;-2.418299913E0;-1.378099918E0;9.014999866E-1
7.091362500E0;-2.508399963E0;-4.166999757E-1;-1.279999912E-1
7.111215625E0;-2.205100060E0;1.528599977E0;-4.147000015E-1
7.131068750E0;-1.465999961E0;3.139899969E0;-5.938999653E-1
7.150921875E0;-9.921999574E-1;3.648099899E0;-8.992999792E-1
7.170775000E0;-3.917999864E-1;2.806699991E0;-1.785499930E0
7.190626562E0;-1.234999970E-1;3.138299942E0;-2.556399822E0
7.210479687E0;-4.081999958E-1;3.657199860E0;-3.679499865E0
7.230331250E0;-2.558500051E0;1.147699952E0;-4.786900043E0
7.250184375E0;-2.465399981E0;-5.119999647E-1;-1.692199945E0
7.270037500E0;-1.378000021E0;-8.438000083E-1;1.336199999E0
7.289889062E0;-2.779999934E-2;-1.340600014E0;2.273200035E0
7.309742187E0;2.088599920E0;-1.577299953E0;1.913199902E0
7.329595312E0;3.242300034E0;-1.815899968E0;1.309399962E0
7.349446875E0;3.820099831E0;-8.810999990E-1;-1.440599918E0
7.369300000E0;2.275500059E0;1.186299920E0;-5.702600002E0
7.389153125E0;-2.773999870E-1;3.214299917E0;-6.394499779E0
7.409006250E0;-5.296999812E-1;2.421399832E0;-1.850699902E0
7.428857812E0;-7.156999707E-1;-3.224000037E-1;1.676499963E0
7.448710937E0;2.789999843E-1;1.098999977E-1;2.392099857E0
7.468564062E0;4.589999914E-1;1.770399928E0;1.062999964E0
7.488415625E0;-8.779999614E-2;2.497699976E0;-7.160999775E-1
7.508268750E0;1.383000016E-1;2.863699913E0;-3.467999995E-1
7.528121875E0;1.263899922E0;1.232200027E0;1.678999960E-1
7.547975000E0;1.364799976E0;-1.006799936E0;7.754999995E-1
7.567826562E0;1.048699975E0;-1.841499925E0;9.091999531E-1
7.587679687E0;1.375999898E-1;9.538999796E-1;-2.719999850E-2
7.607532812E0;-8.799999952E-1;3.013700008E0;-1.418200016E0
7.627384375E0;6.219999865E-2;2.011299849E0;-2.214599848E0
7.647237500E0;1.446999907E0;-4.878999889E-1;-1.758899927E0
7.667090625E0;2.445099831E0;-1.040300012E0;-1.268000007E0
7.686942187E0;2.760299921E0;4.608999789E-1;-1.740199924E0
7.706795312E0;2.033400059E0;-2.730000019E-2;-2.068899870E0
7.726648437E0;1.979799986E0;-1.298699975E0;-3.233000040E-1
7.746500000E0;2.400099993E0;-1.309299946E0;7.475999594E-1
