"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.886000560E2;5.093404173E1;7.408829644E0;2.295207369E2;1.905114055E0;2.808241272E2;7.603545380E1;0.000000000E0
1.896050211E2;5.093405453E1;7.408826879E0;2.371345011E2;1.864040732E0;1.630245209E1;7.176206207E1;0.000000000E0
1.906011497E2;5.093407071E1;7.408819186E0;2.411193988E2;1.579421282E0;1.501368713E1;7.057067871E1;0.000000000E0
1.916030617E2;5.093409319E1;7.408806879E0;2.437177447E2;1.309175611E0;4.206583786E1;7.047377777E1;0.000000000E0
1.926006169E2;5.093412144E1;7.408791710E0;2.481639729E2;1.318953037E0;2.262115479E-1;6.761306763E1;0.000000000E0
1.936030424E2;5.093414832E1;7.408777526E0;2.511901845E2;1.143601537E0;3.558823853E2;6.738211060E1;0.000000000E0
1.945967435E2;5.093417600E1;7.408768763E0;2.516530398E2;1.039502978E0;3.196265564E2;7.509851837E1;0.000000000E0
1.956052039E2;5.093420581E1;7.408765018E0;2.540526635E2;1.143389702E0;2.860531006E2;6.534488678E1;0.000000000E0
1.965931716E2;5.093423647E1;7.408761962E0;2.563226192E2;1.031716347E0;2.986391296E2;6.234644318E1;0.000000000E0
1.976288403E2;5.093426829E1;7.408757814E0;2.544402950E2;9.600617886E-1;2.835808105E2;6.062430191E1;0.000000000E0
1.985995242E2;5.093432162E1;7.408744546E0;2.571402607E2;1.151289344E0;2.911715088E2;4.900000095E0;0.000000000E0
1.995983304E2;5.093434607E1;7.408735315E0;2.537462683E2;1.209803820E0;2.461266174E2;6.165581512E1;0.000000000E0
2.005958054E2;5.093435989E1;7.408728156E0;2.561101592E2;1.057505012E0;2.528927612E2;6.190359879E1;0.000000000E0
2.016056534E2;5.093437080E1;7.408721732E0;2.579823145E2;9.229665399E-1;1.729226379E2;5.506012344E1;0.000000000E0
2.026020492E2;5.093437463E1;7.408719186E0;2.580354542E2;1.019392729E0;1.350035095E2;5.767742538E1;0.000000000E0
2.036364950E2;5.093437698E1;7.408717298E0;2.586349774E2;1.111174107E0;1.007193604E2;5.938506699E1;0.000000000E0
2.046002633E2;5.093437942E1;7.408714988E0;2.582657512E2;9.773538709E-1;1.010552139E2;6.140775299E1;0.000000000E0
2.055981138E2;5.093438170E1;7.408712545E0;2.576183264E2;8.823839426E-1;5.610298157E1;7.013192749E1;0.000000000E0
2.066022737E2;5.093438392E1;7.408710026E0;2.577975618E2;1.016815662E0;1.460285187E1;7.312528992E1;0.000000000E0
2.075947008E2;5.093438606E1;7.408707357E0;2.579418544E2;1.105069399E0;3.339573364E2;7.626956177E1;0.000000000E0
