"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.222832875E0;6.994755864E-1;-1.294615388E0;5.855579674E-2
4.234743812E0;6.526309848E-1;-1.319102407E0;-3.087487519E-1
4.246654750E0;5.280668139E-1;-1.126400590E0;-7.037342191E-1
4.258567250E0;3.779510558E-1;-8.485267162E-1;-9.805434346E-1
4.270479750E0;-1.703441329E-2;-1.756673902E-1;-1.274387002E0
4.282390687E0;-4.098905623E-1;1.533097178E-1;-1.355300546E0
4.294301625E0;-7.218332887E-1;4.013733566E-1;-1.108301520E0
4.306214125E0;-9.603150487E-1;5.280668139E-1;-6.771179438E-1
4.318125062E0;-9.901252985E-1;3.417529166E-1;-4.003087282E-1
4.330036000E0;-8.985652924E-1;-1.224348471E-1;-2.629687488E-1
4.341948500E0;-7.484495640E-1;-5.387133360E-1;-2.938436270E-1
4.353861000E0;-4.343775511E-1;-8.091346622E-1;-4.886747301E-1
4.365771937E0;-1.266934574E-1;-9.145350456E-1;-6.728593111E-1
4.377682875E0;1.607622802E-1;-9.038885832E-1;-7.431262732E-1
4.389593812E0;4.769635797E-1;-6.898937225E-1;-5.632002950E-1
4.401509437E0;6.419844627E-1;-3.704984784E-1;-2.959729433E-1
4.413418812E0;7.473849058E-1;-1.522450745E-1;-5.216789246E-2
4.425331312E0;8.921774030E-1;-1.234994978E-1;1.298874021E-1
4.437240687E0;1.062521577E0;-7.878416032E-2;1.554390192E-1
4.449153187E0;1.212637305E0;-6.387905031E-2;9.368927032E-2
4.461070375E0;1.322296381E0;-2.448697016E-2;7.665485889E-2
4.472976625E0;1.355300546E0;2.001543641E-1;2.981022373E-2
4.484887562E0;1.336136818E0;5.898165703E-1;5.323254317E-2
4.496798500E0;1.302067995E0;9.571211338E-1;1.586329788E-1
4.508711000E0;1.216895938E0;8.879188299E-1;9.475392103E-2
4.520621937E0;1.094461083E0;6.217560768E-1;-9.368927032E-2
4.532534437E0;9.049532413E-1;4.311835766E-1;-3.630459309E-1
4.544445375E0;5.887519121E-1;5.600063205E-1;-6.047216654E-1
