"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
2.584131958E0	5.664314747E-2	-6.457893008E-1	3.133265591E-1
2.594141958E0	3.715823686E-1	-1.363339140E0	-7.009642124E-3
2.604120958E0	2.425120997E-1	-1.873022218E0	-6.612089932E-2
2.614130958E0	-4.763954633E-1	-1.622207072E0	7.500808239E-2
2.624140958E0	-1.129373331E0	-7.188373965E-1	2.524640608E-1
2.634119958E0	-1.230503265E0	6.628988385E-3	4.523528820E-1
2.644129958E0	-1.121764934E0	9.542539001E-2	2.934670758E-1
2.654139958E0	-9.571921259E-1	2.548181498E-1	2.177351081E-1
2.664118958E0	-7.150712049E-1	8.896085456E-1	6.845920086E-3
2.674128958E0	-5.390875554E-1	9.111990970E-1	-6.399403310E-1
2.684137958E0	-4.626971912E-1	9.340412450E-1	-6.702300775E-1
2.694117958E0	-7.587048823E-1	7.619135419E-1	-9.535580814E-2
2.704126958E0	-1.088165663E0	3.269306910E-1	4.344294119E-1
2.714156375E0	-1.242726284E0	-4.070404691E-1	7.492856026E-1
2.724166375E0	-1.433426791E0	-1.352515360E0	4.739484036E-1
2.734145375E0	-1.659871911E0	-1.640058621E0	9.324087024E-2
2.744155375E0	-1.940424827E0	-1.311934513E0	-1.297771972E-1
2.754165375E0	-1.907205625E0	-9.293225420E-1	-4.274548531E-1
2.764144375E0	-1.358801701E0	-5.487857473E-1	-8.004616034E-1
2.774154375E0	-7.201208603E-1	-7.634358644E-2	-9.204008603E-1
2.784163375E0	-3.384204698E-1	4.633012086E-1	-7.766184121E-1
2.794143375E0	-2.488516510E-1	9.009968752E-1	-5.322357881E-1
2.804152375E0	-4.539672983E-1	1.185273882E0	-5.646229309E-1
2.814162375E0	-2.383290017E-1	4.096190912E-1	-5.550153708E-1
2.824141375E0	2.942201972E-2	-4.537334096E-1	-1.816618806E-1
2.834151375E0	-2.401626885E-1	-1.007475257E0	4.383622491E-1
2.844161375E0	-4.289985180E-1	-9.842226344E-1	7.189783144E-1
2.854171375E0	-4.574019527E-1	-4.606126589E-1	6.804679674E-1
2.864150375E0	-3.565719813E-1	1.520802319E-2	3.746217513E-1
2.874160375E0	-2.586433983E-1	4.004857403E-1	-1.411500317E-1
2.884170375E0	-6.836272180E-2	6.040261477E-1	-4.839448035E-1
2.894149375E0	2.012254947E-1	7.424086922E-1	-8.087248886E-1
2.904159375E0	3.572496736E-1	5.961598885E-1	-1.075695891E0
2.914168375E0	4.282225925E-1	4.111738658E-1	-1.087883828E0
2.924148375E0	3.643628114E-1	1.864659530E-1	-8.369552457E-1
2.934157375E0	1.521656013E-1	-2.061821795E-1	-6.296211648E-1
2.944167375E0	-5.491587996E-2	-1.094025743E-1	-5.321673757E-1
2.954146375E0	-1.766853154E-2	-4.949492633E-2	-6.318477845E-1
2.964156375E0	8.925131500E-2	-2.820334303E-1	-4.603243911E-1
2.974166375E0	5.093275666E-2	-1.252689940E-1	-4.928302324E-1
2.984176375E0	3.859770441E-1	1.879885679E-1	-5.261289561E-1
2.994155375E0	4.818281114E-1	3.656989002E-1	-5.135375619E-1
3.004165375E0	1.287732303E-1	1.940743500E-1	-2.699554217E-1
3.014174375E0	-5.643130285E-1	1.255607700E-1	1.861344159E-1
3.024154375E0	-9.429968405E-1	2.238524652E-1	6.628169775E-2
3.034163375E0	-1.084231657E0	3.398828584E-1	-1.492279601E-1
3.044173375E0	-1.057206411E0	5.293659747E-1	-2.931600970E-1
3.054152375E0	-7.895103532E-1	7.190999365E-1	-3.897479135E-1
3.064162375E0	-4.783408320E-1	7.774785376E-1	-4.857662112E-1
3.074172375E0	-8.913437068E-2	8.217220795E-1	-5.456925702E-1
3.084182375E0	3.977831572E-1	7.973988318E-1	-6.680385411E-1
3.094161375E0	8.314822519E-1	8.232552195E-1	-8.239720881E-1
3.104171375E0	1.603750336E0	4.090308613E-1	-8.959583294E-1
3.114181375E0	1.371869643E0	3.901016700E-1	-7.529787040E-1
3.124160375E0	1.432302956E0	7.599871767E-1	-8.873541516E-1
3.134170375E0	1.497836795E0	9.403983378E-1	-1.002971731E0
3.144179375E0	1.724414647E0	7.984893376E-1	-1.268657516E0
3.154159375E0	1.741390284E0	6.342433888E-1	-1.049961126E0
3.164168375E0	1.605782243E0	5.039890587E-1	-1.128240141E0
3.174178375E0	1.554941872E0	4.041911209E-1	-8.591337347E-1
3.184157375E0	1.389271542E0	-6.253795946E-1	-3.726395452E-1
3.194167375E0	1.328253508E0	-1.656868197E0	-4.128508472E-1
3.204177375E0	1.271533177E0	-1.734685282E0	-5.145836288E-1
3.214187375E0	1.305109643E0	-1.217273355E0	-6.571405005E-1
3.224166375E0	1.178903341E0	-7.230362821E-1	-5.168886012E-1
