"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
6.805485937E0;5.051000118E-1;3.946000040E-1;-3.416000009E-1
6.825339062E0;6.622999907E-1;4.012999833E-1;-3.445000052E-1
6.845190625E0;7.099999487E-2;4.699999839E-2;-1.537999958E-1
6.865043750E0;-2.219000012E-1;3.173999786E-1;-1.249999925E-2
6.884896875E0;-2.345999926E-1;3.226999938E-1;-1.777999997E-1
6.904750000E0;4.499999806E-2;3.920000046E-2;-3.489999846E-2
6.924601562E0;3.982999921E-1;-1.173999980E-1;-1.459999941E-2
6.944454687E0;3.769999743E-2;1.269999985E-2;7.440000027E-2
6.964307812E0;-2.023999989E-1;-2.787999809E-1;8.669999987E-2
6.984159375E0;-2.992999852E-1;-2.449999936E-2;6.889999658E-2
7.004012500E0;6.679999828E-2;1.437000036E-1;-4.916999936E-1
7.023865625E0;2.163999975E-1;1.670999974E-1;-1.445999891E-1
7.043717187E0;6.405000091E-1;2.852999866E-1;-1.400000006E-1
7.063570312E0;2.764999866E-1;1.885000020E-1;-5.799999926E-3
7.083423437E0;1.720999926E-1;8.359999955E-2;-2.039999962E-1
7.103276562E0;-1.920000017E-1;-2.391999960E-1;1.556999981E-1
7.123128125E0;1.123999953E-1;-6.830000132E-2;8.919999748E-2
7.142981250E0;5.157999992E-1;3.378999829E-1;-8.929999918E-2
7.162834375E0;3.213999867E-1;2.533999979E-1;5.514000058E-1
7.182685937E0;4.175999761E-1;3.378999829E-1;-1.009999961E-2
7.202539062E0;7.940999866E-1;3.192999959E-1;3.845999837E-1
7.222392187E0;5.559999943E-1;3.037000000E-1;5.072000027E-1
7.242243750E0;5.260999799E-1;2.777999938E-1;2.483000010E-1
7.262096875E0;5.898999572E-1;-6.689999998E-2;3.000000026E-3
7.281953125E0;2.953000069E-1;-3.971000016E-1;4.023000002E-1
7.301801562E0;-2.601000071E-1;1.067999974E-1;-1.887999922E-1
7.321654687E0;-3.079999983E-1;1.099999994E-1;-2.903999984E-1
7.341507812E0;-3.657999933E-1;2.105000019E-1;-1.341999918E-1
7.361360937E0;2.001999915E-1;1.911000013E-1;3.358999789E-1
7.381212500E0;3.596999943E-1;-1.460999995E-1;3.243999779E-1
7.401065625E0;1.183699965E0;5.795999765E-1;-4.499999806E-2
7.420918750E0;4.054999948E-1;5.821999907E-1;6.889999658E-2
7.440770312E0;5.399000049E-1;6.275999546E-1;2.726999819E-1
7.460621875E0;4.084999859E-1;3.315999806E-1;-4.809999764E-1
7.480476562E0;1.808999926E-1;2.955999970E-1;8.676999807E-1
7.500329687E0;4.419999942E-2;-4.839999974E-2;6.309999526E-2
7.520181250E0;-5.497999787E-1;2.154999971E-1;-4.711000025E-1
