"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.320129953E2;5.095367777E1;6.970890155E0;3.626408988E1;1.709999919E0;2.206999969E2;4.000000000E0;1.000000000E2
2.330146339E2;5.095366549E1;6.970872637E0;3.626407607E1;1.730000019E0;2.228000031E2;4.000000000E0;1.000000000E2
2.340077013E2;5.095365438E1;6.970855286E0;3.626406462E1;1.669999957E0;2.223000031E2;4.000000000E0;1.000000000E2
2.349976284E2;5.095364437E1;6.970839193E0;3.626405460E1;1.549999952E0;2.246999969E2;4.000000000E0;1.000000000E2
2.360008210E2;5.095363410E1;6.970824441E0;3.626404313E1;1.529999971E0;2.231999969E2;4.000000000E0;1.000000000E2
2.370120394E2;5.095362345E1;6.970809018E0;3.626403132E1;1.769999981E0;2.196999969E2;4.000000000E0;1.000000000E2
2.380116630E2;5.095361180E1;6.970793512E0;3.626401745E1;1.589999914E0;2.120000000E2;4.000000000E0;1.000000000E2
2.390043806E2;5.095359961E1;6.970785884E0;3.626399699E1;1.679999948E0;2.063000031E2;4.000000000E0;1.000000000E2
2.400107529E2;5.095358816E1;6.970771383E0;3.626398287E1;1.649999976E0;2.140000000E2;4.000000000E0;1.000000000E2
2.410064010E2;5.095357949E1;6.970758392E0;3.626397353E1;1.490000010E0;2.193000031E2;4.000000000E0;1.000000000E2
2.420064371E2;5.095357081E1;6.970743639E0;3.726396542E1;1.599999905E0;2.226999969E2;4.000000000E0;1.000000000E2
2.430038981E2;5.095355757E1;6.970725702E0;3.726394986E1;1.490000010E0;2.218000031E2;4.000000000E0;1.000000000E2
2.440155166E2;5.095354726E1;6.970708016E0;3.726394032E1;1.469999909E0;2.213999939E2;4.000000000E0;1.000000000E2
2.450033060E2;5.095353829E1;6.970691923E0;3.726393251E1;1.419999957E0;2.205000000E2;4.000000000E0;1.000000000E2
2.460135465E2;5.095352869E1;6.970677171E0;3.726392245E1;1.529999971E0;2.218000031E2;4.000000000E0;1.000000000E2
2.470224932E2;5.095352048E1;6.970659737E0;3.726391715E1;1.659999967E0;2.291999969E2;4.000000000E0;1.000000000E2
2.480100276E2;5.095350833E1;6.970643559E0;3.626390268E1;1.669999957E0;2.275000000E2;4.000000000E0;1.000000000E2
2.490253448E2;5.095349689E1;6.970622689E0;3.626389295E1;1.459999919E0;2.211999969E2;4.000000000E0;1.000000000E2
2.500084663E2;5.095348591E1;6.970603075E0;3.626388333E1;1.379999995E0;2.230000000E2;4.000000000E0;1.000000000E2
2.510033325E2;5.095347417E1;6.970585808E0;3.626387049E1;1.549999952E0;2.106999969E2;4.000000000E0;1.000000000E2
2.520380637E2;5.095346332E1;6.970572146E0;3.626385702E1;1.409999967E0;2.105000000E2;4.000000000E0;1.000000000E2
2.530217352E2;5.095345284E1;6.970558232E0;3.626384452E1;1.490000010E0;2.145000000E2;4.000000000E0;1.000000000E2
2.540168674E2;5.095344064E1;6.970544653E0;3.626382817E1;1.490000010E0;2.176000061E2;4.000000000E0;1.000000000E2
2.550163763E2;5.095343054E1;6.970529901E0;3.626381705E1;1.459999919E0;2.163999939E2;4.000000000E0;1.000000000E2
